	Position	Contacts at 4.5 Å	SASA	genome	temp
358	107.0	11.427230046948356	54.04110539937152	RS_GCF_000173615.1	70.0
359	104.5	11.307692307692308	49.3202799882589	RS_GCF_000174015.1	37.0
360	108.0	11.497674418604651	50.92046632394349	RS_GCF_000174415.1	30.0
361	112.0	11.15695067264574	53.56751511518141	RS_GCF_000174435.1	30.0
362	107.5	11.271028037383177	48.65654656163654	RS_GCF_000175195.1	37.0
363	95.0	11.502645502645503	47.7771252600138	RS_GCF_000175215.2	30.0
364	94.0	11.240641711229946	52.008132591322614	RS_GCF_000175615.1	37.0
365	107.5	11.476635514018692	51.21553601922547	RS_GCF_000175795.2	25.0
366	98.5	11.306122448979592	50.51754652832123	RS_GCF_000176035.2	28.0
367	107.5	11.16822429906542	49.91560906766015	RS_GCF_000176235.1	27.0
368	109.0	11.216589861751151	50.52311019625547	RS_GCF_000176855.2	28.0
369	111.5	11.441441441441441	48.834670484058556	RS_GCF_000176915.2	30.0
370	95.5	11.4	50.35865816028399	RS_GCF_000177075.1	37.0
371	107.5	11.36448598130841	49.28048834291223	RS_GCF_000177235.2	30.0
372	108.0	11.47906976744186	50.87038571909949	RS_GCF_000177335.1	37.0
373	108.0	11.237209302325581	52.613350312649715	RS_GCF_000177375.1	36.0
374	90.5	11.3	50.91164293757373	RS_GCF_000177535.2	37.0
375	108.0	11.2	51.261306063184286	RS_GCF_000177635.2	28.0
376	94.0	11.390374331550802	52.442788015869155	RS_GCF_000178455.1	37.0
377	107.5	11.336448598130842	49.60227053897783	RS_GCF_000178835.2	31.0
378	108.5	11.453703703703704	50.97091335787682	RS_GCF_000178855.1	28.0
379	120.0	11.351598173515981	52.997790416964726	RS_GCF_000178955.2	20.0
380	135.0	11.248908296943231	50.98177552580167	RS_GCF_000178975.2	20.0
381	111.5	11.207207207207206	52.99579289178428	RS_GCF_000179555.1	37.0
382	107.0	11.52112676056338	50.879759001146404	RS_GCF_000179595.2	37.0
383	107.5	11.495327102803738	49.1130731757535	RS_GCF_000179615.1	30.0
384	106.0	11.19431279620853	50.309346487768146	RS_GCF_000179635.2	37.0
385	125.0	11.384615384615385	49.27682182781683	RS_GCF_000179915.2	20.0
386	109.5	11.211009174311927	52.5181310510062	RS_GCF_000182745.2	29.0
387	95.5	11.357894736842105	50.560345716795595	RS_GCF_000183135.1	30.0
388	108.0	11.376744186046512	51.903848574007455	RS_GCF_000183405.1	57.0
389	96.5	11.354166666666666	51.34697811735438	RS_GCF_000183425.1	25.0
390	107.5	11.327102803738319	51.5956373789768	RS_GCF_000183545.2	50.0
391	108.0	11.246511627906976	49.83210262652715	RS_GCF_000183725.1	25.0
392	96.5	11.43010752688172	49.349332288774946	RS_GCF_000183745.1	60.0
393	105.5	11.323809523809524	51.45160657947453	RS_GCF_000184345.1	65.0
394	94.0	11.411764705882353	51.31176813812562	RS_GCF_000184685.1	28.0
395	107.5	11.327102803738319	50.31226369050013	RS_GCF_000184705.1	75.0
396	95.5	11.43157894736842	50.73115277336766	RS_GCF_000185145.2	37.0
397	107.0	11.305164319248826	52.147513843349174	RS_GCF_000185385.1	37.0
398	108.0	11.330232558139535	50.239577825431766	RS_GCF_000185505.1	37.0
399	91.0	11.248618784530386	51.09916058202076	RS_GCF_000185725.2	30.0
400	93.5	11.602150537634408	51.30872255450172	RS_GCF_000185805.1	75.0
401	95.5	11.389473684210527	51.74678185331223	RS_GCF_000186225.1	37.0
402	99.5	11.616161616161616	50.591501469889074	RS_GCF_000186245.1	37.0
403	184.5	11.23913043478261	52.49004293490313	RS_GCF_000186265.1	20.0
404	98.0	11.60427807486631	50.63582017318601	RS_GCF_000186385.1	40.0
405	113.0	11.102222222222222	53.524936458186566	RS_GCF_000186885.1	35.0
406	106.0	11.260663507109005	52.09152100808081	RS_GCF_000187465.1	37.0
407	106.5	11.245283018867925	52.383153552621614	RS_GCF_000187585.1	37.0
408	106.5	11.20754716981132	53.67510014754282	RS_GCF_000188015.2	30.0
409	108.0	11.320930232558139	50.34069340713175	RS_GCF_000188195.1	37.0
410	107.5	11.19626168224299	49.41153138347622	RS_GCF_000189255.1	28.0
411	111.0	11.339366515837105	49.478891478219325	RS_GCF_000189295.2	30.0
412	107.0	11.333333333333334	50.65344146874144	RS_GCF_000189755.2	55.0
413	107.0	11.36150234741784	52.55466336039904	RS_GCF_000189775.2	60.0
414	105.0	11.24401913875598	50.23851085935433	RS_GCF_000190435.1	25.0
415	107.5	11.30841121495327	51.5423647405428	RS_GCF_000190475.1	30.0
416	101.5	11.5	49.175249480841345	RS_GCF_000190555.1	30.0
417	95.0	11.428571428571429	50.17250886791605	RS_GCF_000190575.1	37.0
418	184.5	11.25	53.10664911648096	RS_GCF_000190595.1	25.0
419	107.0	11.36150234741784	51.330644042506115	RS_GCF_000190635.1	28.0
420	95.5	11.378947368421052	50.20272246416316	RS_GCF_000190735.1	25.0
421	93.0	11.654054054054054	50.408882970780226	RS_GCF_000191045.1	70.0
422	107.5	11.30841121495327	48.953408394008925	RS_GCF_000191405.1	37.0
423	95.5	11.43157894736842	51.38151958334988	RS_GCF_000191885.1	50.0
424	91.0	11.248618784530386	49.938331578258854	RS_GCF_000192435.1	28.0
425	117.5	11.254545454545454	47.73386006259109	RS_GCF_000192475.1	30.0
426	107.5	11.11214953271028	48.466877268172965	RS_GCF_000192575.1	29.0
427	97.5	11.154639175257731	51.89488822665927	RS_GCF_000192745.1	28.0
428	109.5	11.238532110091743	48.82336739129086	RS_GCF_000192865.1	25.0
429	111.0	11.321266968325792	51.17874135502166	RS_GCF_000193225.1	20.0
430	107.0	11.32394366197183	53.344458355281546	RS_GCF_000194135.1	55.0
431	95.0	11.343915343915343	51.12284835167116	RS_GCF_000194605.1	28.0
432	105.0	11.358851674641148	52.37159298072044	RS_GCF_000195275.1	37.0
433	108.0	11.367441860465116	51.70237711492662	RS_GCF_000195295.1	37.0
434	104.5	11.413461538461538	49.397079483099056	RS_GCF_000195315.1	30.0
435	92.5	11.597826086956522	51.57444432214401	RS_GCF_000195335.1	70.0
436	95.5	11.410526315789474	51.55534797240875	RS_GCF_000195635.1	37.0
437	106.5	11.26086956521739	54.205300827490134	RS_GCF_000196115.1	26.0
438	95.5	11.6	49.1984417891236	RS_GCF_000196135.1	37.0
439	106.0	11.336492890995261	52.58157230489094	RS_GCF_000196175.1	30.0
440	100.0	11.471502590673575	50.22173941616963	RS_GCF_000196275.1	45.0
441	184.0	11.329700272479563	53.03782167880418	RS_GCF_000196315.1	24.0
442	106.5	10.858490566037736	54.96129726632844	RS_GCF_000196355.1	29.0
443	96.5	11.3125	51.67777308447185	RS_GCF_000196435.1	37.0
444	107.5	11.280373831775702	52.86861516154605	RS_GCF_000196455.1	36.0
445	108.0	11.134883720930233	49.25311039110621	RS_GCF_000196495.1	15.0
446	107.5	11.22429906542056	50.94193082767044	RS_GCF_000196615.1	29.0
447	109.5	11.155963302752294	49.79883993426163	RS_GCF_000196875.2	30.0
448	94.0	11.390374331550802	49.307523799960734	RS_GCF_000197735.1	28.0
449	110.5	11.427272727272728	49.108009236896564	RS_GCF_000198775.1	28.0
450	110.0	11.415525114155251	48.55876401416791	RS_GCF_000199675.1	55.0
451	95.5	11.547368421052632	50.954196718005264	RS_GCF_000200595.1	37.0
452	111.5	11.207207207207206	49.855544381347514	RS_GCF_000202835.1	30.0
453	109.0	11.290322580645162	49.501547434992304	RS_GCF_000204195.1	28.0
454	108.0	11.272727272727273	51.63813613052266	RS_GCF_000204255.1	37.0
455	109.0	11.244239631336406	50.626462282418494	RS_GCF_000205025.1	37.0
456	107.5	11.373831775700934	51.74853287414044	RS_GCF_000208385.1	30.0
457	107.0	11.211267605633802	50.96752714708602	RS_GCF_000208405.1	37.0
458	105.5	11.314285714285715	49.1375469683845	RS_GCF_000210095.1	37.0
459	108.5	11.314814814814815	50.5042545586792	RS_GCF_000210715.1	37.0
460	106.5	11.150943396226415	50.33467217680781	RS_GCF_000210915.2	25.0
461	109.0	11.308755760368664	50.00965398546074	RS_GCF_000211835.1	30.0
462	96.5	11.385416666666666	51.878063550410616	RS_GCF_000212375.1	37.0
463	107.0	11.39906103286385	51.15799859993893	RS_GCF_000212395.1	50.0
464	105.0	11.435406698564593	50.79649053149828	RS_GCF_000212415.1	37.0
465	95.0	11.3475935828877	49.37492804458029	RS_GCF_000212695.1	30.0
466	95.5	11.494736842105263	48.23735255000663	RS_GCF_000212735.1	26.0
467	95.0	11.386243386243386	52.15450726645718	RS_GCF_000212915.1	37.0
468	104.0	11.169082125603865	52.49721405229364	RS_GCF_000213255.1	50.0
469	95.5	11.378947368421052	50.36248176955409	RS_GCF_000213555.1	37.0
470	95.5	11.43157894736842	51.25415664595794	RS_GCF_000213575.1	37.0
471	107.5	11.25233644859813	49.25232919097367	RS_GCF_000213655.1	30.0
472	107.5	11.19626168224299	51.37459739791152	RS_GCF_000213975.1	37.0
473	90.5	11.444444444444445	49.24017194941599	RS_GCF_000214175.1	28.0
474	109.5	11.220183486238533	47.976725181863856	RS_GCF_000214215.1	26.0
475	104.5	11.192307692307692	52.66063203196586	RS_GCF_000214355.1	20.0
476	104.5	11.278846153846153	50.4937794520913	RS_GCF_000214375.1	28.0
477	108.0	11.451162790697675	50.234957340456745	RS_GCF_000214595.1	30.0
478	106.5	11.264150943396226	48.34141430941215	RS_GCF_000214665.1	30.0
479	108.0	11.237209302325581	49.74148206842664	RS_GCF_000214825.1	28.0
480	107.0	11.267605633802816	51.32973436116743	RS_GCF_000215085.1	37.0
481	125.5	11.463157894736842	51.77146488381994	RS_GCF_000215105.1	28.0
482	109.0	11.336405529953916	50.15084560831524	RS_GCF_000215705.1	30.0
483	108.0	11.348837209302326	52.330676790243835	RS_GCF_000215935.2	32.0
484	92.5	11.369565217391305	50.95094639461426	RS_GCF_000215955.2	29.0
485	107.5	11.439252336448599	52.17929424753726	RS_GCF_000215975.1	80.0
486	107.0	11.446009389671362	51.635794931048906	RS_GCF_000217795.1	70.0
487	109.5	11.522935779816514	53.33568557685946	RS_GCF_000217815.1	70.0
488	95.5	11.326315789473684	51.948772239514	RS_GCF_000218235.1	37.0
489	161.0	8.06853582554517	89.14348081938338	RS_GCF_000218565.1	30.0
490	108.0	11.386046511627907	52.5278188073379	RS_GCF_000218625.1	46.0
491	94.5	11.414893617021276	51.61272289726461	RS_GCF_000218895.1	25.0
492	107.0	11.36150234741784	51.527358686569315	RS_GCF_000219125.1	30.0
493	105.0	11.301435406698564	52.44873883181462	RS_GCF_000219725.1	50.0
494	109.0	11.28110599078341	52.416518380978985	RS_GCF_000219915.2	28.0
495	95.5	11.442105263157895	49.26158755674723	RS_GCF_000220525.1	25.0
496	108.0	11.367441860465116	50.910046973274405	RS_GCF_000220705.2	28.0
497	95.5	11.410526315789474	49.93616125084071	RS_GCF_000222485.1	25.0
498	107.5	11.214953271028037	49.79728248362946	RS_GCF_000222605.1	28.0
499	93.0	11.47027027027027	51.44012204867673	RS_GCF_000223215.1	37.0
500	109.5	11.321100917431192	49.05997654575499	RS_GCF_000223985.1	25.0
501	110.0	11.251141552511415	49.2166934528657	RS_GCF_000224005.2	25.0
502	110.0	11.278538812785389	49.12105414567584	RS_GCF_000224065.1	30.0
503	184.5	11.190217391304348	53.06490229470841	RS_GCF_000224085.1	25.0
504	185.0	11.387533875338754	52.136610161803894	RS_GCF_000224335.1	20.0
505	107.0	11.27699530516432	51.92617973824968	RS_GCF_000224785.1	37.0
506	107.5	11.289719626168225	50.62715815900568	RS_GCF_000225525.1	28.0
507	104.5	11.375	49.0874122964941	RS_GCF_000225705.1	37.0
508	103.5	11.516129032258064	49.44918828419722	RS_GCF_000225825.1	28.0
509	91.0	11.2707182320442	49.61051391079363	RS_GCF_000226215.1	28.0
510	113.5	11.4	52.39632529725521	RS_GCF_000226295.1	50.0
511	107.5	11.271028037383177	48.72175951879859	RS_GCF_000226565.1	25.0
512	108.0	11.227906976744187	48.66257869134304	RS_GCF_000227665.2	30.0
513	109.0	11.262672811059907	49.33500861450219	RS_GCF_000227685.2	30.0
514	110.0	11.287671232876713	49.371478012963586	RS_GCF_000227745.2	25.0
515	94.0	11.433155080213904	47.892125953936585	RS_GCF_000230695.2	29.0
516	99.0	11.238578680203046	50.877280994948016	RS_GCF_000230995.2	28.0
517	92.0	11.475409836065573	51.47564390272134	RS_GCF_000231055.2	32.0
518	107.0	11.258215962441314	49.80855740479044	RS_GCF_000231385.2	28.0
519	107.0	11.305164319248826	49.752968365262916	RS_GCF_000231405.2	30.0
520	109.0	11.290322580645162	52.561061257983916	RS_GCF_000231445.1	27.0
521	111.5	11.054054054054054	53.22908694524239	RS_GCF_000233695.2	31.0
522	107.0	11.370892018779342	51.31382640971587	RS_GCF_000233715.2	35.0
523	107.0	11.295774647887324	52.474093089954415	RS_GCF_000233775.1	55.0
524	107.5	11.25233644859813	50.866682314086525	RS_GCF_000234095.1	37.0
525	95.5	11.368421052631579	50.8036390713579	RS_GCF_000234355.1	27.0
526	108.5	11.49074074074074	51.1864038431841	RS_GCF_000235405.2	65.0
527	107.5	11.355140186915888	50.787815114431595	RS_GCF_000235425.2	28.0
528	107.5	11.271028037383177	51.23830556050599	RS_GCF_000235585.1	30.0
529	106.5	11.245283018867925	50.586374280330496	RS_GCF_000235605.1	30.0
530	95.5	11.410526315789474	50.08244336184739	RS_GCF_000235885.1	37.0
531	109.0	11.299539170506913	50.29657175099187	RS_GCF_000236035.1	28.0
532	104.5	11.298076923076923	52.64263982876253	RS_GCF_000236685.1	25.0
533	95.5	11.505263157894737	50.61116573996047	RS_GCF_000236705.1	30.0
534	107.5	11.36448598130841	51.01794856755575	RS_GCF_000236805.1	30.0
535	104.5	11.221153846153847	49.355472350825394	RS_GCF_000236865.1	37.0
536	108.0	11.395348837209303	51.74426488449182	RS_GCF_000236925.1	37.0
537	107.0	11.43661971830986	52.52567646020555	RS_GCF_000237085.1	55.0
538	132.5	11.324074074074074	53.064407666754235	RS_GCF_000237205.1	25.0
539	107.0	11.408450704225352	49.055073657562076	RS_GCF_000237805.1	37.0
540	105.5	11.323809523809524	51.22228523982357	RS_GCF_000237825.1	60.0
541	111.0	11.400921658986174	51.50632800371745	RS_GCF_000237995.1	28.0
542	108.0	11.293023255813953	53.26890014510968	RS_GCF_000238055.2	37.0
543	108.0	11.376744186046512	52.532036648263976	RS_GCF_000238075.1	37.0
544	107.5	11.271028037383177	49.251048795250775	RS_GCF_000238275.3	27.0
545	107.5	11.280373831775702	47.94915156008796	RS_GCF_000238295.3	25.0
546	107.5	11.205607476635514	48.891267896845676	RS_GCF_000238355.1	25.0
547	143.0	10.995555555555555	52.611885823662	RS_GCF_000238375.3	25.0
548	107.5	11.30841121495327	48.3249418561081	RS_GCF_000238395.3	20.0
549	96.5	11.458333333333334	50.803291186750926	RS_GCF_000238915.1	30.0
550	91.0	11.370165745856353	49.72300220085558	RS_GCF_000239155.1	29.0
551	107.5	11.411214953271028	52.142800961164525	RS_GCF_000239275.1	37.0
552	111.5	11.39090909090909	49.67534576997696	RS_GCF_000240225.1	28.0
553	94.5	11.457446808510639	49.206836271958345	RS_GCF_000241055.1	30.0
554	88.0	10.982857142857142	52.62987687785563	RS_GCF_000241265.1	28.0
555	91.0	11.281767955801104	49.18085259950482	RS_GCF_000241305.1	28.0
556	108.5	11.24074074074074	49.06610308632071	RS_GCF_000241465.1	27.0
557	107.5	11.345794392523365	50.96295188766695	RS_GCF_000241955.1	30.0
558	94.0	11.475935828877006	49.45161772156646	RS_GCF_000242255.2	29.0
559	108.5	11.518518518518519	50.49374064290531	RS_GCF_000242435.1	37.0
560	112.5	11.54954954954955	49.068751797993535	RS_GCF_000242455.2	28.0
561	105.5	11.380952380952381	50.73117187267625	RS_GCF_000242595.2	37.0
562	109.0	11.456221198156681	49.94743056478294	RS_GCF_000242615.2	30.0
563	95.0	11.333333333333334	53.14201969681467	RS_GCF_000242635.2	25.0
564	108.0	11.125581395348837	49.52448176654011	RS_GCF_000242915.1	15.0
565	101.0	11.36318407960199	54.68024197011659	RS_GCF_000243115.2	31.0
566	107.5	11.373831775700934	50.38098305849669	RS_GCF_000243155.2	37.0
567	94.5	11.329787234042554	54.718411865897096	RS_GCF_000243215.1	37.0
568	185.5	11.291891891891892	52.32233061088546	RS_GCF_000243235.1	20.0
569	91.5	11.461538461538462	51.56935522175652	RS_GCF_000243395.2	50.0
570	94.0	11.368983957219251	51.454073428393954	RS_GCF_000243675.2	30.0
571	91.0	11.005524861878452	56.306324002082064	RS_GCF_000243695.2	29.0
572	94.0	11.368983957219251	50.84450572358841	RS_GCF_000243715.2	30.0
573	107.0	11.333333333333334	50.72742725006966	RS_GCF_000244895.1	35.0
574	91.5	11.362637362637363	50.46817926517876	RS_GCF_000244955.1	28.0
575	91.5	11.384615384615385	52.32996245611055	RS_GCF_000244975.1	28.0
576	109.0	11.253456221198157	49.307738275722414	RS_GCF_000245015.1	28.0
577	107.5	11.25233644859813	50.543127361327535	RS_GCF_000245735.1	28.0
578	107.0	11.446009389671362	51.974117144208634	RS_GCF_000245755.1	37.0
579	108.5	11.24074074074074	50.74466840970037	RS_GCF_000245795.1	37.0
580	96.5	11.34375	51.41981704258529	RS_GCF_000246855.1	26.0
581	107.0	11.352112676056338	51.39985578294177	RS_GCF_000246895.1	34.0
582	96.0	11.581151832460733	50.16458877180017	RS_GCF_000246945.1	37.0
583	108.5	11.305555555555555	52.743472608542234	RS_GCF_000247605.1	30.0
584	94.0	11.294117647058824	51.57369801233965	RS_GCF_000247995.1	26.0
585	91.5	11.31868131868132	50.60476486663143	RS_GCF_000248055.1	37.0
586	91.5	11.351648351648352	50.485949728903684	RS_GCF_000248075.1	28.0
587	96.0	11.413612565445026	49.44622980736198	RS_GCF_000250635.1	27.0
588	108.5	11.13888888888889	49.322023774684595	RS_GCF_000250875.1	37.0
589	130.0	11.185929648241206	53.285433426509606	RS_GCF_000252445.1	29.0
590	108.0	11.134883720930233	49.74220233772132	RS_GCF_000253115.1	30.0
591	107.0	11.23943661971831	50.08107959993866	RS_GCF_000255115.2	30.0
592	110.5	11.431192660550458	53.330385554414335	RS_GCF_000255135.1	65.0
593	107.0	11.39906103286385	49.107106768188004	RS_GCF_000255295.1	30.0
594	96.0	11.44502617801047	50.22104940917796	RS_GCF_000255455.1	26.0
595	105.0	11.205741626794259	51.82820906988103	RS_GCF_000255555.1	37.0
596	106.5	11.29245283018868	52.32847508089121	RS_GCF_000255655.1	25.0
597	107.5	11.392523364485982	52.68091686220838	RS_GCF_000255705.1	20.0
598	109.0	11.290322580645162	49.06086373659409	RS_GCF_000256565.1	29.0
599	110.0	11.278538812785389	52.64163179904809	RS_GCF_000257395.1	28.0
600	92.0	11.387978142076502	52.2824057613887	RS_GCF_000258175.1	28.0
601	107.5	11.336448598130842	51.62171945665621	RS_GCF_000258405.1	45.0
602	95.0	11.470899470899472	52.328089768456884	RS_GCF_000258495.1	30.0
603	198.0	11.203252032520325	53.71983505142093	RS_GCF_000258765.1	25.0
604	95.0	11.343915343915343	52.62599973922713	RS_GCF_000259075.1	30.0
605	95.5	11.48421052631579	50.07931451413915	RS_GCF_000259275.1	37.0
606	95.5	11.452631578947368	50.81032038574165	RS_GCF_000260115.1	28.0
607	109.0	11.253456221198157	49.22369285445072	RS_GCF_000260135.1	25.0
608	200.5	11.342391304347826	51.5159593952133	RS_GCF_000260835.1	29.0
609	108.0	11.423255813953489	49.047404129421395	RS_GCF_000260965.1	28.0
610	108.0	11.451162790697675	49.6176466873799	RS_GCF_000260985.4	28.0
611	107.0	11.380281690140846	50.58743136225221	RS_GCF_000262045.1	37.0
612	107.5	11.261682242990654	48.89728031209893	RS_GCF_000262245.1	37.0
613	107.5	11.158878504672897	50.483435902993634	RS_GCF_000262305.1	33.0
614	108.0	11.246511627906976	50.341398263626736	RS_GCF_000262345.1	28.0
615	96.5	11.229166666666666	50.655257501773086	RS_GCF_000262405.1	28.0
616	95.5	11.389473684210527	50.496482475548675	RS_GCF_000262545.1	37.0
617	108.0	11.423255813953489	50.00828597727988	RS_GCF_000262755.1	45.0
618	94.0	11.508021390374331	48.65829962660926	RS_GCF_000264295.1	30.0
619	94.0	11.48663101604278	49.076976709320114	RS_GCF_000264315.1	25.0
620	108.0	11.125581395348837	49.552358278352884	RS_GCF_000264455.2	30.0
621	107.5	11.299065420560748	50.69066642927253	RS_GCF_000264765.2	29.0
622	83.0	10.545454545454545	61.442626977370765	RS_GCF_000265075.1	30.0
623	109.5	11.247706422018348	49.370440664070436	RS_GCF_000265245.1	37.0
624	95.5	11.494736842105263	48.01091735200073	RS_GCF_000265295.1	30.0
625	95.5	11.442105263157895	51.438628803838206	RS_GCF_000265385.1	13.0
626	95.5	11.347368421052632	51.55423017390097	RS_GCF_000265405.1	28.0
627	130.5	11.245762711864407	52.970800493879864	RS_GCF_000265425.1	26.0
628	97.0	11.336787564766839	52.442048473450974	RS_GCF_000265505.1	25.0
629	100.5	11.382978723404255	51.8114425491912	RS_GCF_000266885.1	30.0
630	108.0	11.348837209302326	49.09213159481461	RS_GCF_000266945.1	37.0
631	96.5	11.347368421052632	48.592421152087475	RS_GCF_000269805.1	37.0
632	108.5	11.481481481481481	50.41036846947015	RS_GCF_000269865.1	30.0
633	108.5	11.37962962962963	49.415260275617094	RS_GCF_000269985.1	28.0
634	97.0	11.347150259067357	50.170788382851065	RS_GCF_000270245.1	25.0
635	94.0	11.422459893048128	49.404525724808025	RS_GCF_000271305.1	30.0
636	107.5	11.261682242990654	50.05089410976618	RS_GCF_000272005.1	31.0
637	109.0	11.308755760368664	49.70830383014333	RS_GCF_000275725.1	28.0
638	107.5	11.271028037383177	49.44168738455464	RS_GCF_000276805.1	10.0
639	96.5	11.322916666666666	52.09212887257278	RS_GCF_000278215.1	37.0
640	107.5	11.233644859813085	52.75625900699763	RS_GCF_000279145.1	47.0
